1,2.5934081077575684
2,2.268839120864868
3,2.3102192878723145
4,2.269033432006836
5,2.273024559020996
6,2.2714412212371826
7,2.2757866382598877
8,2.273879289627075
9,2.2752766609191895
10,2.3012053966522217
11,2.2741541862487793
12,2.2699389457702637
13,2.2750422954559326
14,2.2851171493530273
15,2.2731199264526367
16,2.2786712646484375
17,2.308462381362915
18,2.2835373878479004
19,2.2815635204315186
20,2.2795889377593994
21,2.282392740249634
22,2.280031204223633
23,2.283756732940674
24,2.3108718395233154
25,2.2833313941955566
26,2.278806209564209
27,2.2857613563537598
28,2.2931463718414307
29,2.286970853805542
30,2.325834274291992
31,2.325047731399536
32,2.2874224185943604
33,2.3315234184265137
34,2.315922737121582
35,2.2899558544158936
36,2.2925915718078613
37,2.326096534729004
38,2.3245460987091064
39,2.315951108932495
40,2.330890655517578
41,2.2933053970336914
42,2.296342372894287
43,2.331993341445923
44,2.295630931854248
45,2.3405330181121826
46,2.330458879470825
47,2.318006992340088
48,2.3029050827026367
49,2.3331165313720703
50,2.3131356239318848
Average,2.3025517797470094
