1,11.61528992652893
2,11.452332496643066
3,11.427162408828735
4,11.505306482315063
5,11.87102746963501
6,12.060611963272095
7,12.29073429107666
8,12.347173690795898
9,12.331228017807007
10,12.345985651016235
11,12.319009065628052
12,12.311911344528198
13,12.369390726089478
14,12.333363771438599
15,12.304166078567505
16,12.358665704727173
17,12.32723617553711
18,12.339768886566162
19,12.345733880996704
20,12.308398246765137
21,12.378746509552002
22,12.321900129318237
23,12.365679740905762
24,12.292179346084595
25,12.23867154121399
26,12.300167083740234
27,12.304825067520142
28,12.258881092071533
29,12.332554578781128
30,12.308495044708252
31,12.322913408279419
32,12.32798981666565
33,12.331954717636108
34,12.366074323654175
35,12.24668550491333
36,12.204093217849731
37,12.333370447158813
38,12.339537143707275
39,12.348470211029053
40,12.329009056091309
41,12.389101028442383
42,12.363669872283936
43,12.322273015975952
44,12.350427389144897
45,12.340561389923096
46,12.3437659740448
47,12.357506275177002
48,12.332667350769043
49,12.3333899974823
50,12.317882776260376
Average,12.245358786582948
