1,1.7122244834899902
2,1.7060346603393555
3,1.6950721740722656
4,1.6420607566833496
5,1.648974895477295
6,1.6883957386016846
7,1.7341413497924805
8,1.687180757522583
9,1.7137224674224854
10,1.7140564918518066
11,1.707942247390747
12,1.7070271968841553
13,1.68570876121521
14,1.7452013492584229
15,1.667048692703247
16,1.6968486309051514
17,1.6923115253448486
18,1.686311960220337
19,1.6623787879943848
20,1.6851258277893066
21,1.7419509887695312
22,1.657951831817627
23,1.658571720123291
24,1.693880558013916
25,1.694021463394165
26,1.709883451461792
27,1.6803786754608154
28,1.7321348190307617
29,1.6861286163330078
30,1.688260555267334
31,1.713996171951294
32,1.6915593147277832
33,1.6849064826965332
34,1.6681370735168457
35,1.7385966777801514
36,1.6778459548950195
37,1.694608449935913
38,1.7396063804626465
39,1.661726474761963
40,1.6859455108642578
41,1.6571574211120605
42,1.723128080368042
43,1.6637921333312988
44,1.688704490661621
45,1.6752116680145264
46,1.6714859008789062
47,1.7129392623901367
48,1.6708979606628418
49,1.7094497680664062
50,1.7094357013702393
Average,1.6932012462615966
