1,9.876563310623169
2,9.920841693878174
3,9.849682807922363
4,9.853219270706177
5,9.898784637451172
6,9.850882053375244
7,9.881450414657593
8,9.902529001235962
9,9.856995582580566
10,9.887857675552368
11,9.84782600402832
12,9.852071046829224
13,9.89734935760498
14,9.872948169708252
15,9.880004405975342
16,9.861562490463257
17,9.853828191757202
18,9.894302368164062
19,9.842714548110962
20,9.863802194595337
21,9.919782638549805
22,9.867496728897095
23,9.90125823020935
24,9.852843761444092
25,9.846933603286743
26,9.91109299659729
27,9.847387075424194
28,9.902283668518066
29,9.867311239242554
30,9.840688467025757
31,9.896375894546509
32,9.847899198532104
33,9.860689878463745
34,9.922852039337158
35,9.869225978851318
36,9.887033462524414
37,9.859297275543213
38,9.914049863815308
39,9.907137870788574
40,9.853139877319336
41,9.882041215896606
42,9.828688621520996
43,9.849803924560547
44,9.899454832077026
45,9.845873832702637
46,9.857139825820923
47,9.886518001556396
48,9.856809616088867
49,9.9231276512146
50,9.859163761138916
Average,9.874172325134277
