1,2.2665462493896484
2,2.2033255100250244
3,2.2740318775177
4,2.2076492309570312
5,2.2076828479766846
6,2.2042481899261475
7,2.2222180366516113
8,2.2127127647399902
9,2.2068493366241455
10,2.253194570541382
11,2.2100605964660645
12,2.20994234085083
13,2.2110486030578613
14,2.2587435245513916
15,2.214449644088745
16,2.2135348320007324
17,2.2583200931549072
18,2.2156739234924316
19,2.218844175338745
20,2.221226453781128
21,2.228579044342041
22,2.2213134765625
23,2.219348430633545
24,2.260033130645752
25,2.2196567058563232
26,2.2186224460601807
27,2.220360040664673
28,2.232790470123291
29,2.2229299545288086
30,2.228145122528076
31,2.272113084793091
32,2.2305915355682373
33,2.2298779487609863
34,2.2255661487579346
35,2.2538604736328125
36,2.22774338722229
37,2.224062204360962
38,2.2669103145599365
39,2.218519926071167
40,2.212472915649414
41,2.2178280353546143
42,2.232889413833618
43,2.2172083854675293
44,2.2193312644958496
45,2.258059024810791
46,2.211376905441284
47,2.215067148208618
48,2.219578266143799
49,2.230149984359741
50,2.2144174575805664
Average,2.2271941089630127
