1,9.901580572128296
2,9.449398279190063
3,9.592252969741821
4,9.502675533294678
5,9.607983112335205
6,9.597901344299316
7,9.657503843307495
8,9.632131338119507
9,9.705531358718872
10,9.716865062713623
11,9.722566366195679
12,9.939269065856934
13,9.842842817306519
14,9.747896671295166
15,9.830420732498169
16,9.856662034988403
17,10.245307683944702
18,9.906924962997437
19,9.912153482437134
20,9.947220087051392
21,9.908477783203125
22,9.803022861480713
23,9.897176742553711
24,9.90282392501831
25,9.920145988464355
26,9.83749270439148
27,9.959412574768066
28,9.884025812149048
29,9.910005807876587
30,9.900853395462036
31,9.957828760147095
32,9.96190881729126
33,9.94348406791687
34,9.9844069480896
35,9.76418948173523
36,9.858823299407959
37,9.768720149993896
38,9.87263011932373
39,9.807288408279419
40,9.814352989196777
41,9.838680267333984
42,9.834024429321289
43,9.84754991531372
44,9.860746145248413
45,9.84443998336792
46,9.779603719711304
47,9.900097131729126
48,9.947100400924683
49,9.830080509185791
50,9.771216869354248
Average,9.828513946533203
