1,2.8222827911376953
2,2.7640600204467773
3,2.7259881496429443
4,2.7311723232269287
5,2.739030599594116
6,2.745199680328369
7,2.7366843223571777
8,2.7264275550842285
9,2.732215642929077
10,2.7672665119171143
11,2.7320189476013184
12,2.7292802333831787
13,2.7650604248046875
14,2.7292463779449463
15,2.7318079471588135
16,2.7311203479766846
17,2.73008131980896
18,2.7293002605438232
19,2.7296881675720215
20,2.771563768386841
21,2.7318661212921143
22,2.7310843467712402
23,2.7334628105163574
24,2.728774309158325
25,2.728405475616455
26,2.733555793762207
27,2.7341063022613525
28,2.742361307144165
29,2.731172561645508
30,2.7670669555664062
31,2.7295823097229004
32,2.724968671798706
33,2.7247467041015625
34,2.726816177368164
35,2.721984624862671
36,2.7202982902526855
37,2.747347831726074
38,2.718752861022949
39,2.7120611667633057
40,2.7151987552642822
41,2.7142162322998047
42,2.7080564498901367
43,2.709433078765869
44,2.7093143463134766
45,2.717634439468384
46,2.7013370990753174
47,2.7000813484191895
48,2.7078192234039307
49,2.7011797428131104
50,2.7041947841644287
Average,2.7309275102615356
