1,2.775006055831909
2,2.6629462242126465
3,2.7131237983703613
4,2.680922031402588
5,2.6610310077667236
6,2.7314555644989014
7,2.6589300632476807
8,2.701796770095825
9,2.706850290298462
10,2.7319540977478027
11,2.659724235534668
12,2.691856861114502
13,2.742154359817505
14,2.661534070968628
15,2.6807539463043213
16,2.708395481109619
17,2.6542747020721436
18,2.7304487228393555
19,2.662998676300049
20,2.7254014015197754
21,2.647374153137207
22,2.684149980545044
23,2.6879258155822754
24,2.651776075363159
25,2.7062904834747314
26,2.6524646282196045
27,2.659209966659546
28,2.706127643585205
29,2.645157814025879
30,2.665910243988037
31,2.6847290992736816
32,2.658576488494873
33,2.6853671073913574
34,2.64859676361084
35,2.6472084522247314
36,2.680209159851074
37,2.6426961421966553
38,2.665637969970703
39,2.659855604171753
40,2.698887586593628
41,2.6400606632232666
42,2.686497211456299
43,2.6363935470581055
44,2.628159523010254
45,2.6653435230255127
46,2.631387948989868
47,2.6812946796417236
48,2.6262121200561523
49,2.6686758995056152
50,2.6328580379486084
Average,2.6763318538665772
