1,2.8479902744293213
2,2.7679741382598877
3,2.774993658065796
4,2.738003969192505
5,2.7726504802703857
6,2.779048442840576
7,2.782033920288086
8,2.7478089332580566
9,2.7730977535247803
10,2.766078233718872
11,2.7380361557006836
12,2.7774813175201416
13,2.7705118656158447
14,2.7254135608673096
15,2.7776339054107666
16,2.7766635417938232
17,2.7697227001190186
18,2.740978956222534
19,2.772688865661621
20,2.793591260910034
21,2.7716619968414307
22,2.7661139965057373
23,2.7724852561950684
24,2.7311623096466064
25,2.76758074760437
26,2.7204883098602295
27,2.779933452606201
28,2.7619006633758545
29,2.762214183807373
30,2.7149534225463867
31,2.7587976455688477
32,2.748255968093872
33,2.7253286838531494
34,2.7664902210235596
35,2.7536628246307373
36,2.723609209060669
37,2.7627577781677246
38,2.739142656326294
39,2.712303876876831
40,2.7494351863861084
41,2.704378604888916
42,2.746258020401001
43,2.7494075298309326
44,2.7105820178985596
45,2.7416067123413086
46,2.7168285846710205
47,2.7465367317199707
48,2.730548620223999
49,2.7059996128082275
50,2.7307567596435547
Average,2.753271670341492
