1,14.24791169166565
2,14.03338098526001
3,14.126242637634277
4,14.06107759475708
5,14.233502626419067
6,14.197734355926514
7,14.297232389450073
8,14.312888860702515
9,14.482785940170288
10,14.583357095718384
11,14.611397504806519
12,14.620283603668213
13,14.685527801513672
14,14.865955829620361
15,15.107052564620972
16,15.191738843917847
17,15.439023971557617
18,16.26412868499756
19,15.94069766998291
20,16.075738668441772
21,16.05363368988037
22,16.28228211402893
23,17.08658456802368
24,16.48991084098816
25,16.63711953163147
26,17.154038667678833
27,17.318279504776
28,17.06789755821228
29,17.10879635810852
30,17.161808013916016
31,17.332284688949585
32,17.48063063621521
33,17.122150182724
34,17.19219660758972
35,17.618327617645264
36,17.060356855392456
37,17.429838180541992
38,17.23082995414734
39,17.414727210998535
40,17.49595856666565
41,17.88692283630371
42,17.211700201034546
43,17.853118896484375
44,17.61222219467163
45,17.5282723903656
46,17.79938244819641
47,17.14255690574646
48,17.54811954498291
49,17.695354223251343
50,17.909005641937256
Average,16.26603931903839
